5291130_angles_Stage0csv_summed_arms,0.411135284596
6021037_angles_Stage0csv_summed_arms,1.24807558439
8101230_angles_Stage0csv_summed_body,0.538476295925
8100130_angles_Stage0csv_summed_arms,0.71656429438
5200330_angles_Stage0csv_summed_legs,0.25630008961
8070330_angles_Stage0csv_summed_head,0.180599069347
5291200_angles_Stage0csv_summed_legs,0.351293422591
5220330_angles_Stage0csv_summed_arms,0.472359784762
7180200_angles_Stage0csv_summed_arms,1.19711908303
5200430_angles_Stage0csv_summed_arms,0.433259712095
5221200_angles_Stage0csv_summed_body,0.231696420118
7300630_angles_Stage0csv_summed_legs,0.0
5290300_angles_Stage0csv_summed_head,0.170119359251
5200300_angles_Stage0csv_summed_body,0.260670687278
7210300_angles_Stage0csv_summed_legs,0.0
7180330_angles_Stage0csv_summed_body,0.129475961479
5291030_angles_Stage0csv_summed_arms,0.520221805687
7180200_angles_Stage0csv_summed_head,0.0311025889413
8100130_angles_Stage0csv_summed_legs,0.0
5200600_angles_Stage0csv_summed_head,0.245956092978
8070230_angles_Stage0csv_summed_body,0.389212307654
8070230_angles_Stage0csv_summed_head,0.0997101401025
7180230_angles_Stage0csv_summed_head,0.160479689816
5200230_angles_Stage0csv_summed_arms,0.564041111059
5291200_angles_Stage0csv_summed_head,0.100999881579
8101230_angles_Stage0csv_summed_arms,0.633203872299
5220330_angles_Stage0csv_summed_head,0.187451329806
8070330_angles_Stage0csv_summed_arms,0.335578489668
5150245_angles_Stage0csv_summed_body,0.19984055447
5220330_angles_Stage0csv_summed_body,0.257081671721
5270230_angles_Stage0csv_summed_head,0.19143274907
7210300_angles_Stage0csv_summed_body,0.175045753461
5221130_angles_Stage0csv_summed_body,0.537938171624
8100200_angles_Stage0csv_summed_head,0.307432196494
5221130_angles_Stage0csv_summed_arms,1.28232586228
7180330_angles_Stage0csv_summed_head,0.108677529903
7300730_angles_Stage0csv_summed_legs,0.0
5151100_angles_Stage0csv_summed_legs,0.505682938951
5270230_angles_Stage0csv_summed_arms,0.804512733019
6021037_angles_Stage0csv_summed_legs,0.171766121945
5150230_angles_Stage0csv_summed_head,0.219552301271
7300800_angles_Stage0csv_summed_head,0.190625574167
